generation,entity_id,alpha,theta,max_field_sizes,pos_error_mean_mean,pos_error_mean_min,pos_error_mean_max,pos_error_mean_std,pos_error_mean_median,pos_error_mean_q1,pos_error_mean_q3,pos_error_mean_whishi,pos_error_mean_whislo,pos_error_std_mean,pos_error_std_min,pos_error_std_max,pos_error_std_std,pos_error_std_median,pos_error_std_q1,pos_error_std_q3,pos_error_std_whishi,pos_error_std_whislo,pos_error_min_mean,pos_error_min_min,pos_error_min_max,pos_error_min_std,pos_error_max_mean,pos_error_max_min,pos_error_max_max,pos_error_max_std,mean_field_activity_mean,perc_correct_fields_mean,avg_num_fields_per_neuron_mean,avg_num_fields_per_neuron_min,avg_num_fields_per_neuron_max,avg_num_fields_per_neuron_std,avg_num_fields_per_neuron_median,avg_num_fields_per_neuron_q1,avg_num_fields_per_neuron_q3,avg_num_fields_per_neuron_whishi,avg_num_fields_per_neuron_whislo,num_fields_total_mean,num_fields_total_min,num_fields_total_max,num_fields_total_std,num_fields_total_median,num_fields_total_q1,num_fields_total_q3,num_fields_total_whishi,num_fields_total_whislo,fitness
256,5,5.66,0.02,62,0.07,0.0,0.885,0.195,0.0,0.0,0.02,0.025,0.0,0.886,0.0,7.589,1.89,0.0,0.0,0.389,0.502,0.0,0.0,0.0,0.0,0.0,14.2,0.0,82.0,26.857,0.035,0.884,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9164936628274413
256,6,5.1,0.02,57,0.041,0.0,0.236,0.077,0.0,0.0,0.03,0.035,0.0,0.822,0.0,4.693,1.524,0.0,0.0,0.59,0.703,0.0,0.0,0.0,0.0,0.0,16.375,0.0,93.5,30.371,0.032,0.85,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9496243794511174
256,7,5.62,0.02,40,0.077,0.0,0.495,0.149,0.0,0.0,0.029,0.056,0.0,1.392,0.0,8.06,2.668,0.0,0.0,0.577,1.104,0.0,0.0,0.0,0.0,0.0,27.375,0.0,155.5,52.396,0.033,0.866,357.147,355.04,359.32,1.253,357.17,356.31,357.97,359.32,355.04,17857.35,17752.0,17966.0,62.634,17858.5,17815.5,17898.5,17966.0,17752.0,0.9085007224270546
256,8,1.04,4.6,48,1.099,0.493,2.165,0.531,0.875,0.708,1.34,2.165,0.493,5.232,0.609,15.984,4.625,4.531,1.1,7.367,15.984,0.609,0.0,0.0,0.0,0.0,71.9,4.0,169.5,61.633,0.023,0.826,17.937,16.22,19.18,0.752,17.82,17.46,18.53,19.18,16.22,896.85,811.0,959.0,37.622,891.0,873.0,926.5,959.0,811.0,0.2532789346965675
256,9,4.38,0.02,90,0.134,0.0,1.559,0.343,0.0,0.0,0.091,0.105,0.0,1.829,0.0,15.62,3.709,0.0,0.0,1.801,4.451,0.0,0.0,0.0,0.0,0.0,30.45,0.0,194.0,53.636,0.029,0.796,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8455470499995551
256,10,1.04,0.02,73,0.142,0.0,0.66,0.181,0.067,0.0,0.204,0.431,0.0,2.218,0.0,7.051,2.486,1.33,0.0,3.289,7.051,0.0,0.0,0.0,0.0,0.0,39.975,0.0,140.5,45.065,0.009,0.165,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8376438678949235
256,11,10.28,0.02,62,0.227,0.0,1.1,0.251,0.17,0.048,0.309,0.535,0.0,3.328,0.0,9.382,2.631,3.388,0.947,4.86,9.382,0.0,0.0,0.0,0.0,0.0,59.65,0.0,152.0,43.734,0.041,0.991,314.052,312.28,315.18,0.673,314.1,313.63,314.47,315.18,313.16,15702.6,15614.0,15759.0,33.647,15705.0,15681.5,15723.5,15759.0,15658.0,0.7528170209273128
256,12,14.9,0.02,46,0.538,0.015,1.467,0.429,0.372,0.253,0.753,1.467,0.015,6.611,0.301,13.274,3.577,6.076,4.952,8.414,13.274,0.301,0.0,0.0,0.0,0.0,105.975,6.0,198.5,49.93,0.031,0.999,158.598,157.46,159.7,0.576,158.62,158.25,159.01,159.7,157.46,7929.9,7873.0,7985.0,28.813,7931.0,7912.5,7950.5,7985.0,7873.0,0.5102263216092213
256,13,11.08,1.26,31,2.743,2.098,4.489,0.529,2.601,2.418,2.914,3.596,2.098,2.805,1.591,13.403,2.474,2.088,1.961,2.546,3.149,1.591,0.0,0.0,0.0,0.0,19.0,7.75,155.0,31.365,0.029,1.0,2.539,2.42,2.66,0.053,2.54,2.52,2.58,2.66,2.46,126.95,121.0,133.0,2.636,127.0,126.0,129.0,133.0,123.0,0.03242952382393484
256,14,4.0,2.3,62,1.813,1.096,4.187,0.732,1.55,1.338,1.994,2.561,1.096,4.063,0.928,17.111,4.243,1.832,1.305,4.964,8.382,0.928,0.0,0.0,0.0,0.0,39.938,5.5,152.5,43.829,0.027,0.998,8.285,7.84,8.92,0.234,8.28,8.195,8.36,8.54,8.0,414.25,392.0,446.0,11.717,414.0,409.75,418.0,427.0,400.0,0.10366285477899688
256,15,1.04,5.8,27,1.841,0.833,5.218,1.235,1.292,1.036,1.938,2.055,0.833,6.836,1.296,23.949,6.21,5.498,2.049,8.406,17.86,1.296,0.0,0.0,0.0,0.0,73.125,8.5,170.5,53.346,0.022,0.763,11.614,10.46,12.44,0.467,11.71,11.43,11.9,12.44,11.1,580.7,523.0,622.0,23.335,585.5,571.5,595.0,622.0,555.0,0.10016868929878438
256,16,14.9,4.8,62,10.309,7.4,13.511,1.57,10.284,9.112,11.183,13.511,7.4,7.343,5.693,9.615,1.161,7.084,6.489,8.027,9.615,5.693,0.0,0.0,0.0,0.0,31.05,23.5,40.5,5.067,0.027,1.0,1.041,1.0,1.1,0.028,1.04,1.02,1.06,1.1,1.0,52.05,50.0,55.0,1.396,52.0,51.0,53.0,55.0,50.0,2.5325905755458707e-06
256,17,10.28,0.02,46,0.065,0.0,0.437,0.131,0.0,0.0,0.048,0.096,0.0,1.255,0.0,8.683,2.606,0.0,0.0,0.947,1.364,0.0,0.0,0.0,0.0,0.0,24.75,0.0,173.0,51.917,0.036,0.99,230.872,229.22,231.92,0.657,230.85,230.54,231.375,231.92,229.64,11543.6,11461.0,11596.0,32.846,11542.5,11527.0,11568.75,11596.0,11482.0,0.922516282768881
256,18,10.28,0.02,42,0.12,0.0,0.779,0.191,0.0,0.0,0.19,0.408,0.0,2.047,0.0,11.048,2.976,0.0,0.0,3.77,7.642,0.0,0.0,0.0,0.0,0.0,37.9,0.0,176.5,52.895,0.035,0.99,210.074,209.34,211.46,0.604,209.93,209.51,210.63,211.46,209.34,10503.7,10467.0,10573.0,30.198,10496.5,10475.5,10531.5,10573.0,10467.0,0.860219076707207
256,19,10.64,0.02,62,0.226,0.0,0.673,0.213,0.239,0.02,0.33,0.673,0.0,3.768,0.0,9.571,3.207,4.143,0.389,6.209,9.571,0.0,0.0,0.0,0.0,0.0,69.375,0.0,155.0,56.696,0.041,0.993,304.642,303.68,305.5,0.561,304.73,304.16,305.115,305.5,303.68,15232.1,15184.0,15275.0,28.059,15236.5,15208.0,15255.75,15275.0,15184.0,0.7539466178249205
257,0,5.78,0.02,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.831,225.642,223.18,226.64,0.717,225.79,225.39,226.055,226.64,224.88,11282.1,11159.0,11332.0,35.84,11289.5,11269.5,11302.75,11332.0,11244.0,1.0
257,1,5.62,0.02,45,0.032,0.0,0.426,0.096,0.0,0.0,0.0,0.0,0.0,0.588,0.0,8.457,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.475,0.0,168.5,37.062,0.034,0.88,397.372,395.68,398.32,0.659,397.36,397.035,397.925,398.32,396.38,19868.6,19784.0,19916.0,32.961,19868.0,19851.75,19896.25,19916.0,19819.0,0.9613870855588349
257,2,5.38,0.02,40,0.048,0.0,0.282,0.089,0.0,0.0,0.017,0.017,0.0,0.945,0.0,5.596,1.778,0.0,0.0,0.339,0.339,0.0,0.0,0.0,0.0,0.0,18.825,0.0,111.5,35.433,0.032,0.858,372.863,371.34,375.5,1.11,372.73,372.105,373.295,374.9,371.34,18643.15,18567.0,18775.0,55.501,18636.5,18605.25,18664.75,18745.0,18567.0,0.9423087024488426
257,3,5.1,0.02,57,0.041,0.0,0.236,0.077,0.0,0.0,0.03,0.035,0.0,0.822,0.0,4.693,1.524,0.0,0.0,0.59,0.703,0.0,0.0,0.0,0.0,0.0,16.375,0.0,93.5,30.371,0.032,0.85,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9496243794511174
257,4,4.0,0.02,80,0.046,0.0,0.326,0.1,0.0,0.0,0.005,0.005,0.0,0.833,0.0,5.791,1.774,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,16.475,0.0,114.5,35.041,0.027,0.762,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9444676548826398
257,5,10.28,0.02,46,0.065,0.0,0.437,0.131,0.0,0.0,0.048,0.096,0.0,1.255,0.0,8.683,2.606,0.0,0.0,0.947,1.364,0.0,0.0,0.0,0.0,0.0,24.75,0.0,173.0,51.917,0.036,0.99,230.872,229.22,231.92,0.657,230.85,230.54,231.375,231.92,229.64,11543.6,11461.0,11596.0,32.846,11542.5,11527.0,11568.75,11596.0,11482.0,0.922516282768881
257,6,5.66,0.02,62,0.07,0.0,0.885,0.195,0.0,0.0,0.02,0.025,0.0,0.886,0.0,7.589,1.89,0.0,0.0,0.389,0.502,0.0,0.0,0.0,0.0,0.0,14.2,0.0,82.0,26.857,0.035,0.884,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9164936628274413
257,7,5.62,0.02,40,0.077,0.0,0.495,0.149,0.0,0.0,0.029,0.056,0.0,1.392,0.0,8.06,2.668,0.0,0.0,0.577,1.104,0.0,0.0,0.0,0.0,0.0,27.375,0.0,155.5,52.396,0.033,0.866,357.147,355.04,359.32,1.253,357.17,356.31,357.97,359.32,355.04,17857.35,17752.0,17966.0,62.634,17858.5,17815.5,17898.5,17966.0,17752.0,0.9085007224270546
257,8,10.28,0.02,42,0.12,0.0,0.779,0.191,0.0,0.0,0.19,0.408,0.0,2.047,0.0,11.048,2.976,0.0,0.0,3.77,7.642,0.0,0.0,0.0,0.0,0.0,37.9,0.0,176.5,52.895,0.035,0.99,210.074,209.34,211.46,0.604,209.93,209.51,210.63,211.46,209.34,10503.7,10467.0,10573.0,30.198,10496.5,10475.5,10531.5,10573.0,10467.0,0.860219076707207
257,9,4.38,0.02,90,0.134,0.0,1.559,0.343,0.0,0.0,0.091,0.105,0.0,1.829,0.0,15.62,3.709,0.0,0.0,1.801,4.451,0.0,0.0,0.0,0.0,0.0,30.45,0.0,194.0,53.636,0.029,0.796,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8455470499995551
257,10,1.04,2.44,73,4.691,1.468,14.462,3.121,3.506,2.781,5.256,8.705,1.468,19.088,8.961,33.832,6.941,16.603,13.49,22.581,33.832,8.961,0.0,0.0,0.0,0.0,153.275,104.0,187.0,20.78,0.024,0.87,43.615,40.2,45.7,1.408,43.82,42.78,44.62,45.7,40.2,2180.75,2010.0,2285.0,70.375,2191.0,2139.0,2231.0,2285.0,2010.0,0.002840446014106087
257,11,10.64,0.02,62,0.226,0.0,0.673,0.213,0.239,0.02,0.33,0.673,0.0,3.768,0.0,9.571,3.207,4.143,0.389,6.209,9.571,0.0,0.0,0.0,0.0,0.0,69.375,0.0,155.0,56.696,0.041,0.993,304.642,303.68,305.5,0.561,304.73,304.16,305.115,305.5,303.68,15232.1,15184.0,15275.0,28.059,15236.5,15208.0,15255.75,15275.0,15184.0,0.7539466178249205
257,12,14.96,0.02,4,30.001,24.513,34.311,2.547,30.238,28.884,31.728,34.311,25.249,44.173,40.428,48.385,2.192,43.897,42.535,45.857,48.385,40.428,0.0,0.0,0.0,0.0,183.625,164.5,194.5,7.656,0.029,0.999,13.643,13.36,13.84,0.145,13.66,13.52,13.78,13.84,13.36,682.15,668.0,692.0,7.268,683.0,676.0,689.0,692.0,668.0,5.169602241444571e-17
257,13,14.9,0.02,32,0.857,0.196,1.711,0.447,0.84,0.64,1.055,1.64,0.196,8.74,3.006,12.971,2.938,9.122,8.086,10.445,12.971,7.996,0.0,0.0,0.0,0.0,122.4,44.5,193.0,36.182,0.03,1.0,109.414,108.32,110.22,0.48,109.51,109.235,109.66,110.22,108.66,5470.7,5416.0,5511.0,23.979,5475.5,5461.75,5483.0,5511.0,5433.0,0.3424146140017601
257,14,12.04,4.6,48,7.292,5.45,9.725,1.098,7.41,6.618,7.863,9.725,5.45,5.499,3.909,7.663,1.014,5.336,4.922,5.934,7.016,3.909,0.0,0.0,0.0,0.0,23.925,17.5,35.5,4.854,0.028,1.0,1.11,1.02,1.22,0.053,1.1,1.08,1.125,1.18,1.02,55.5,51.0,61.0,2.674,55.0,54.0,56.25,59.0,51.0,0.0001099565732724487
257,15,3.0,5.04,31,2.13,1.546,2.913,0.358,2.121,1.852,2.412,2.913,1.546,2.708,1.424,4.985,1.095,2.383,1.888,3.168,4.985,1.424,0.0,0.0,0.0,0.0,26.1,7.5,95.25,23.233,0.029,0.999,3.79,3.48,4.08,0.156,3.8,3.66,3.905,4.08,3.48,189.5,174.0,204.0,7.82,190.0,183.0,195.25,204.0,174.0,0.06979724993570455
257,16,10.28,2.52,40,4.062,2.99,5.322,0.582,3.886,3.694,4.437,5.322,2.99,3.391,2.391,4.497,0.591,3.291,3.01,3.782,4.497,2.391,0.0,0.0,0.0,0.0,16.975,11.0,24.0,3.573,0.029,1.0,1.948,1.84,2.04,0.06,1.95,1.9,2.0,2.04,1.84,97.4,92.0,102.0,2.99,97.5,95.0,100.0,102.0,92.0,0.006235608992617579
257,17,2.92,0.02,42,0.078,0.0,0.471,0.147,0.0,0.0,0.033,0.033,0.0,1.42,0.0,7.478,2.599,0.0,0.0,0.646,0.646,0.0,0.0,0.0,0.0,0.0,26.825,0.0,149.0,49.157,0.021,0.636,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9067817054902191
257,18,7.82,0.02,46,0.066,0.0,0.621,0.147,0.0,0.0,0.059,0.091,0.0,1.187,0.0,9.969,2.485,0.0,0.0,1.167,1.807,0.0,0.0,0.0,0.0,0.0,23.275,0.0,191.0,48.172,0.037,0.959,297.058,294.3,299.72,1.017,296.94,296.58,297.445,298.54,296.32,14852.9,14715.0,14986.0,50.857,14847.0,14829.0,14872.25,14927.0,14816.0,0.9211341271807115
257,19,14.9,0.02,59,1.109,0.11,2.975,0.72,0.932,0.693,1.438,2.497,0.11,9.754,2.183,17.653,3.929,9.451,7.587,11.891,17.653,2.183,0.0,0.0,0.0,0.0,124.95,43.5,182.5,37.475,0.032,0.998,205.991,204.98,207.06,0.513,206.02,205.645,206.24,207.06,204.98,10299.55,10249.0,10353.0,25.641,10301.0,10282.25,10312.0,10353.0,10249.0,0.25004187030097685
258,0,5.78,0.02,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.831,225.642,223.18,226.64,0.717,225.79,225.39,226.055,226.64,224.88,11282.1,11159.0,11332.0,35.84,11289.5,11269.5,11302.75,11332.0,11244.0,1.0
258,1,5.62,0.02,45,0.032,0.0,0.426,0.096,0.0,0.0,0.0,0.0,0.0,0.588,0.0,8.457,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.475,0.0,168.5,37.062,0.034,0.88,397.372,395.68,398.32,0.659,397.36,397.035,397.925,398.32,396.38,19868.6,19784.0,19916.0,32.961,19868.0,19851.75,19896.25,19916.0,19819.0,0.9613870855588349
258,2,5.1,0.02,57,0.041,0.0,0.236,0.077,0.0,0.0,0.03,0.035,0.0,0.822,0.0,4.693,1.524,0.0,0.0,0.59,0.703,0.0,0.0,0.0,0.0,0.0,16.375,0.0,93.5,30.371,0.032,0.85,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9496243794511174
258,3,4.0,0.02,80,0.046,0.0,0.326,0.1,0.0,0.0,0.005,0.005,0.0,0.833,0.0,5.791,1.774,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,16.475,0.0,114.5,35.041,0.027,0.762,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9444676548826398
258,4,5.38,4.62,40,3.233,2.511,4.91,0.6,3.091,2.848,3.485,4.385,2.511,2.997,2.028,5.587,0.793,2.887,2.51,3.228,4.127,2.028,0.0,0.0,0.0,0.0,16.175,9.0,26.75,4.449,0.029,1.0,2.471,2.36,2.66,0.08,2.47,2.4,2.52,2.66,2.36,123.55,118.0,133.0,4.018,123.5,120.0,126.0,133.0,118.0,0.017572634404085793
258,5,10.28,0.02,46,0.065,0.0,0.437,0.131,0.0,0.0,0.048,0.096,0.0,1.255,0.0,8.683,2.606,0.0,0.0,0.947,1.364,0.0,0.0,0.0,0.0,0.0,24.75,0.0,173.0,51.917,0.036,0.99,230.872,229.22,231.92,0.657,230.85,230.54,231.375,231.92,229.64,11543.6,11461.0,11596.0,32.846,11542.5,11527.0,11568.75,11596.0,11482.0,0.922516282768881
258,6,7.82,0.02,46,0.066,0.0,0.621,0.147,0.0,0.0,0.059,0.091,0.0,1.187,0.0,9.969,2.485,0.0,0.0,1.167,1.807,0.0,0.0,0.0,0.0,0.0,23.275,0.0,191.0,48.172,0.037,0.959,297.058,294.3,299.72,1.017,296.94,296.58,297.445,298.54,296.32,14852.9,14715.0,14986.0,50.857,14847.0,14829.0,14872.25,14927.0,14816.0,0.9211341271807115
258,7,5.66,0.02,62,0.07,0.0,0.885,0.195,0.0,0.0,0.02,0.025,0.0,0.886,0.0,7.589,1.89,0.0,0.0,0.389,0.502,0.0,0.0,0.0,0.0,0.0,14.2,0.0,82.0,26.857,0.035,0.884,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9164936628274413
258,8,1.34,0.02,40,0.123,0.0,0.918,0.219,0.0,0.0,0.233,0.352,0.0,1.879,0.0,9.884,2.821,0.0,0.0,4.411,9.884,0.0,0.0,0.0,0.0,0.0,33.125,0.0,129.0,46.826,0.011,0.262,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.8569668345517595
258,9,2.92,0.02,42,0.078,0.0,0.471,0.147,0.0,0.0,0.033,0.033,0.0,1.42,0.0,7.478,2.599,0.0,0.0,0.646,0.646,0.0,0.0,0.0,0.0,0.0,26.825,0.0,149.0,49.157,0.021,0.636,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9067817054902191
258,10,14.04,0.02,42,0.428,0.0,0.879,0.247,0.429,0.278,0.582,0.879,0.0,5.296,0.0,9.456,2.841,5.574,3.923,7.421,9.456,0.0,0.0,0.0,0.0,0.0,85.925,0.0,181.5,49.266,0.032,0.999,154.506,153.88,155.18,0.315,154.46,154.305,154.76,155.18,153.88,7725.3,7694.0,7759.0,15.726,7723.0,7715.25,7738.0,7759.0,7694.0,0.5858782309094331
258,11,4.38,0.02,52,0.07,0.0,0.378,0.105,0.0,0.0,0.112,0.259,0.0,1.388,0.0,7.503,2.097,0.0,0.0,2.233,5.144,0.0,0.0,0.0,0.0,0.0,27.65,0.0,149.5,41.773,0.029,0.795,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9164213413705581
258,12,10.64,0.02,62,0.226,0.0,0.673,0.213,0.239,0.02,0.33,0.673,0.0,3.768,0.0,9.571,3.207,4.143,0.389,6.209,9.571,0.0,0.0,0.0,0.0,0.0,69.375,0.0,155.0,56.696,0.041,0.993,304.642,303.68,305.5,0.561,304.73,304.16,305.115,305.5,303.68,15232.1,15184.0,15275.0,28.059,15236.5,15208.0,15255.75,15275.0,15184.0,0.7539466178249205
258,13,14.9,0.12,32,0.991,0.354,2.521,0.522,0.861,0.669,1.204,1.794,0.354,6.633,0.358,15.759,4.229,6.303,3.636,8.095,12.045,0.358,0.0,0.0,0.0,0.0,87.4,2.0,182.0,48.961,0.027,1.0,18.151,17.9,18.68,0.176,18.11,18.04,18.245,18.36,17.9,907.55,895.0,934.0,8.806,905.5,902.0,912.25,918.0,895.0,0.2895962183418506
258,14,8.1,0.02,59,0.076,0.0,0.309,0.116,0.0,0.0,0.123,0.303,0.0,1.369,0.0,6.023,2.085,0.0,0.0,2.134,4.916,0.0,0.0,0.0,0.0,0.0,26.325,0.0,120.0,40.747,0.041,0.971,369.572,368.38,370.98,0.786,369.55,368.895,370.1,370.98,368.38,18478.6,18419.0,18549.0,39.287,18477.5,18444.75,18505.0,18549.0,18419.0,0.9088592609292204
258,15,3.0,0.12,31,0.726,0.001,1.615,0.456,0.67,0.425,0.957,1.615,0.001,7.691,0.025,13.623,3.312,8.027,5.856,9.588,13.623,1.624,0.0,0.0,0.0,0.0,113.125,0.5,158.5,40.287,0.028,0.956,90.718,89.52,92.46,0.581,90.6,90.38,90.915,91.48,90.04,4535.9,4476.0,4623.0,29.026,4530.0,4519.0,4545.75,4574.0,4502.0,0.40371780748230224
258,16,7.82,0.02,40,0.007,0.0,0.131,0.029,0.0,0.0,0.0,0.0,0.0,0.13,0.0,2.61,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,52.0,11.333,0.035,0.955,258.542,257.42,259.94,0.687,258.53,258.005,258.975,259.94,257.42,12927.1,12871.0,12997.0,34.367,12926.5,12900.25,12948.75,12997.0,12871.0,0.9918265153538607
258,17,9.04,0.02,46,0.065,0.0,0.307,0.095,0.019,0.0,0.077,0.164,0.0,1.219,0.0,6.098,1.771,0.376,0.0,1.531,3.262,0.0,0.0,0.0,0.0,0.0,23.9,0.0,121.5,34.951,0.037,0.98,259.401,258.18,260.96,0.912,259.44,258.45,260.11,260.96,258.18,12970.05,12909.0,13048.0,45.597,12972.0,12922.5,13005.5,13048.0,12909.0,0.9214249351111081
258,18,5.62,0.02,26,0.071,0.0,0.491,0.143,0.0,0.0,0.021,0.037,0.0,1.272,0.0,7.704,2.487,0.0,0.0,0.408,0.728,0.0,0.0,0.0,0.0,0.0,24.35,0.0,153.5,47.371,0.027,0.819,232.126,230.48,234.22,1.087,232.23,231.215,232.815,234.22,230.48,11606.3,11524.0,11711.0,54.356,11611.5,11560.75,11640.75,11711.0,11524.0,0.9154094400001884
258,19,5.78,3.9,40,3.005,2.446,3.757,0.379,2.928,2.721,3.342,3.757,2.446,2.753,2.179,3.543,0.405,2.654,2.482,3.09,3.543,2.179,0.0,0.0,0.0,0.0,14.775,11.0,20.5,2.629,0.029,1.0,2.58,2.34,2.74,0.092,2.58,2.555,2.62,2.68,2.46,129.0,117.0,137.0,4.604,129.0,127.75,131.0,134.0,123.0,0.023384202422510138
259,0,5.78,0.02,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.831,225.642,223.18,226.64,0.717,225.79,225.39,226.055,226.64,224.88,11282.1,11159.0,11332.0,35.84,11289.5,11269.5,11302.75,11332.0,11244.0,1.0
259,1,7.82,0.02,40,0.007,0.0,0.131,0.029,0.0,0.0,0.0,0.0,0.0,0.13,0.0,2.61,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,52.0,11.333,0.035,0.955,258.542,257.42,259.94,0.687,258.53,258.005,258.975,259.94,257.42,12927.1,12871.0,12997.0,34.367,12926.5,12900.25,12948.75,12997.0,12871.0,0.9918265153538607
259,2,5.62,0.02,45,0.032,0.0,0.426,0.096,0.0,0.0,0.0,0.0,0.0,0.588,0.0,8.457,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.475,0.0,168.5,37.062,0.034,0.88,397.372,395.68,398.32,0.659,397.36,397.035,397.925,398.32,396.38,19868.6,19784.0,19916.0,32.961,19868.0,19851.75,19896.25,19916.0,19819.0,0.9613870855588349
259,3,4.34,0.02,57,0.057,0.0,0.405,0.121,0.0,0.0,0.0,0.0,0.0,0.983,0.0,5.703,2.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15,0.0,109.5,37.028,0.029,0.792,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,20000.0,20000.0,20000.0,0.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.9307794230398027
259,4,4.0,0.02,27,0.004,0.0,0.069,0.015,0.0,0.0,0.0,0.0,0.0,0.085,0.0,1.38,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,27.5,6.086,0.025,0.723,339.428,337.6,340.78,0.908,339.62,338.875,340.16,340.78,337.6,16971.4,16880.0,17039.0,45.383,16981.0,16943.75,17008.0,17039.0,16880.0,0.9946482105098748
259,5,7.62,0.02,46,0.045,0.0,0.372,0.11,0.0,0.0,0.0,0.0,0.0,0.886,0.0,7.403,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,147.5,43.63,0.037,0.953,304.667,303.18,307.08,0.937,304.81,303.99,305.125,305.98,303.18,15233.35,15159.0,15354.0,46.848,15240.5,15199.5,15256.25,15299.0,15159.0,0.9458101815293578
259,6,9.04,0.02,46,0.065,0.0,0.307,0.095,0.019,0.0,0.077,0.164,0.0,1.219,0.0,6.098,1.771,0.376,0.0,1.531,3.262,0.0,0.0,0.0,0.0,0.0,23.9,0.0,121.5,34.951,0.037,0.98,259.401,258.18,260.96,0.912,259.44,258.45,260.11,260.96,258.18,12970.05,12909.0,13048.0,45.597,12972.0,12922.5,13005.5,13048.0,12909.0,0.9214249351111081
259,7,7.82,5.92,46,5.522,4.087,6.816,0.808,5.698,5.008,6.144,6.816,4.087,4.631,2.969,6.681,1.074,4.469,3.644,5.392,6.681,2.969,0.0,0.0,0.0,0.0,22.162,13.5,36.25,5.505,0.028,1.0,1.531,1.42,1.66,0.058,1.53,1.495,1.565,1.66,1.42,76.55,71.0,83.0,2.889,76.5,74.75,78.25,83.0,71.0,0.0010050219636695997
